1,4,10.750000,43.000000
2,4,9.250000,24.750000
3,2,20.500000,0.500000
4,1,9.500000,0.000000
5,2,17.500000,12.500000
6,1,10.500000,0.000000
7,2,10.500000,4.500000
8,3,18.956522,18.000000
9,23,9.943478,366.956522
10,10,12.633333,92.900000
11,30,14.144086,339.466667
12,62,10.822581,923.548387
13,28,12.277778,367.000000
14,18,11.972222,255.111111
15,8,8.678571,83.500000
16,7,8.071429,41.714286
17,4,12.833333,5.000000
18,9,10.916667,54.000000
19,4,8.500000,26.750000
20,4,13.000000,8.750000
21,4,14.694444,26.750000
22,18,12.430556,324.444444
23,8,8.875000,78.875000
